Airline,Origin,Dest,DepHour,flight_count
OO,LAX,ACV,14,53
OO,LAX,ACV,15,24
OO,LAX,ACV,16,15
OO,LAX,ASE,8,100
OO,LAX,ASE,9,403
OO,LAX,ASE,10,131
OO,LAX,ASE,12,157
OO,LAX,ASE,14,147
OO,LAX,ASE,16,96
OO,LAX,ASE,19,12
OO,LAX,AUS,10,55
OO,LAX,AUS,17,13
OO,LAX,AUS,18,22
OO,LAX,BOI,8,320
OO,LAX,BOI,9,160
OO,LAX,BOI,10,226
OO,LAX,BOI,11,14
OO,LAX,BOI,18,321
OO,LAX,BOI,19,457
OO,LAX,BOI,20,41
OO,LAX,BZN,8,83
OO,LAX,BZN,9,42
OO,LAX,BZN,10,158
OO,LAX,BZN,11,161
OO,LAX,DEN,7,61
OO,LAX,DEN,8,252
OO,LAX,DEN,9,36
OO,LAX,DEN,12,26
OO,LAX,DEN,13,26
OO,LAX,DEN,14,186
OO,LAX,DEN,15,56
OO,LAX,DEN,16,33
OO,LAX,DEN,17,29
OO,LAX,DEN,18,168
OO,LAX,DEN,19,44
OO,LAX,EGE,7,11
OO,LAX,EGE,8,32
OO,LAX,EGE,9,13
OO,LAX,EGE,13,82
OO,LAX,ELP,8,251
OO,LAX,ELP,9,59
OO,LAX,ELP,13,91
OO,LAX,ELP,14,77
OO,LAX,ELP,15,129
OO,LAX,ELP,16,49
OO,LAX,ELP,18,154
OO,LAX,ELP,19,103
OO,LAX,EUG,8,158
OO,LAX,EUG,9,43
OO,LAX,EUG,20,86
OO,LAX,FAT,8,71
OO,LAX,FAT,10,125
OO,LAX,FAT,15,30
OO,LAX,FAT,16,180
OO,LAX,FAT,18,114
OO,LAX,FAT,19,116
OO,LAX,FAT,21,134
OO,LAX,FCA,8,103
OO,LAX,GEG,9,245
OO,LAX,GEG,11,101
OO,LAX,GEG,18,20
OO,LAX,GEG,19,58
OO,LAX,HDN,12,70
OO,LAX,IAH,10,42
OO,LAX,IAH,13,124
OO,LAX,IAH,14,188
OO,LAX,JAC,8,56
OO,LAX,JAC,9,210
OO,LAX,JAC,10,42
OO,LAX,JAC,11,61
OO,LAX,LAS,10,42
OO,LAX,LAS,14,14
OO,LAX,LAS,16,80
OO,LAX,LAS,20,52
OO,LAX,LAS,21,70
OO,LAX,MRY,8,134
OO,LAX,MRY,9,10
OO,LAX,MRY,10,209
OO,LAX,MRY,16,68
OO,LAX,MRY,18,253
OO,LAX,MRY,19,101
OO,LAX,MSO,7,12
OO,LAX,MSO,10,49
OO,LAX,MSO,11,30
OO,LAX,MTJ,10,31
OO,LAX,OAK,9,122
OO,LAX,OAK,14,81
OO,LAX,OAK,15,42
OO,LAX,OAK,19,75
OO,LAX,OAK,20,29
OO,LAX,OKC,8,65
OO,LAX,OKC,9,137
OO,LAX,OKC,10,161
OO,LAX,OKC,17,359
OO,LAX,OMA,9,137
OO,LAX,OMA,10,81
OO,LAX,OMA,13,123
OO,LAX,PDX,9,56
OO,LAX,PDX,10,166
OO,LAX,PDX,12,18
OO,LAX,PDX,13,10
OO,LAX,PDX,14,51
OO,LAX,PDX,15,19
OO,LAX,PDX,16,24
OO,LAX,PDX,17,68
OO,LAX,PDX,18,123
OO,LAX,PDX,19,111
OO,LAX,PDX,20,36
OO,LAX,PHX,7,134
OO,LAX,PHX,8,409
OO,LAX,PHX,10,76
OO,LAX,PHX,11,148
OO,LAX,PHX,12,206
OO,LAX,PHX,14,235
OO,LAX,PHX,16,46
OO,LAX,PHX,17,292
OO,LAX,PHX,18,83
OO,LAX,PHX,19,160
OO,LAX,PHX,20,157
OO,LAX,PRC,19,362
OO,LAX,PSC,19,91
OO,LAX,PSP,19,51
OO,LAX,PSP,21,13
OO,LAX,PSP,22,133
OO,LAX,RDD,12,77
OO,LAX,RDD,13,146
OO,LAX,RDD,16,130
OO,LAX,RDD,17,12
OO,LAX,RDM,12,208
OO,LAX,RDM,16,136
OO,LAX,RDM,17,13
OO,LAX,RDM,19,80
OO,LAX,RNO,8,43
OO,LAX,RNO,9,400
OO,LAX,RNO,10,135
OO,LAX,RNO,11,26
OO,LAX,RNO,12,53
OO,LAX,RNO,13,189
OO,LAX,RNO,14,62
OO,LAX,RNO,15,375
OO,LAX,RNO,19,191
OO,LAX,RNO,20,79
OO,LAX,RNO,21,305
OO,LAX,RNO,22,204
OO,LAX,SAN,8,259
OO,LAX,SAN,9,437
OO,LAX,SAN,13,14
OO,LAX,SAN,14,15
OO,LAX,SAN,16,531
OO,LAX,SAN,17,42
OO,LAX,SAN,18,71
OO,LAX,SAN,19,51
OO,LAX,SAN,20,35
OO,LAX,SAN,21,273
OO,LAX,SAN,22,388
OO,LAX,SAN,23,25
OO,LAX,SAT,9,181
OO,LAX,SAT,10,75
OO,LAX,SAT,17,70
OO,LAX,SAT,18,148
OO,LAX,SBA,9,53
OO,LAX,SBA,10,118
OO,LAX,SBA,11,14
OO,LAX,SBA,13,21
OO,LAX,SBA,14,36
OO,LAX,SBA,15,72
OO,LAX,SBA,18,35
OO,LAX,SBA,22,209
OO,LAX,SBA,23,142
OO,LAX,SBP,8,35
OO,LAX,SBP,14,10
OO,LAX,SBP,15,53
OO,LAX,SBP,16,133
OO,LAX,SBP,18,59
OO,LAX,SBP,21,31
OO,LAX,SBP,22,305
OO,LAX,SEA,8,70
OO,LAX,SEA,9,104
OO,LAX,SEA,11,25
OO,LAX,SEA,13,30
OO,LAX,SEA,14,124
OO,LAX,SEA,15,58
OO,LAX,SEA,16,33
OO,LAX,SEA,17,126
OO,LAX,SEA,18,118
OO,LAX,SEA,19,92
OO,LAX,SEA,20,10
OO,LAX,SFO,6,362
OO,LAX,SFO,7,159
OO,LAX,SFO,8,171
OO,LAX,SFO,9,186
OO,LAX,SFO,10,145
OO,LAX,SFO,11,164
OO,LAX,SFO,12,341
OO,LAX,SFO,13,50
OO,LAX,SFO,14,257
OO,LAX,SFO,15,116
OO,LAX,SFO,16,310
OO,LAX,SFO,17,243
OO,LAX,SFO,18,209
OO,LAX,SFO,19,160
OO,LAX,SFO,20,281
OO,LAX,SFO,21,180
OO,LAX,SFO,22,70
OO,LAX,SGU,13,96
OO,LAX,SJC,6,26
OO,LAX,SJC,7,358
OO,LAX,SJC,8,256
OO,LAX,SJC,9,252
OO,LAX,SJC,10,20
OO,LAX,SJC,11,212
OO,LAX,SJC,12,310
OO,LAX,SJC,13,135
OO,LAX,SJC,14,284
OO,LAX,SJC,15,200
OO,LAX,SJC,16,291
OO,LAX,SJC,17,229
OO,LAX,SJC,18,175
OO,LAX,SJC,19,93
OO,LAX,SJC,20,222
OO,LAX,SJC,21,410
OO,LAX,SLC,8,15
OO,LAX,SLC,9,48
OO,LAX,SLC,12,101
OO,LAX,SLC,13,20
OO,LAX,SLC,14,11
OO,LAX,SLC,15,125
OO,LAX,SLC,16,92
OO,LAX,SLC,18,312
OO,LAX,SLC,19,94
OO,LAX,SMF,6,196
OO,LAX,SMF,7,102
OO,LAX,SMF,8,209
OO,LAX,SMF,9,229
OO,LAX,SMF,10,34
OO,LAX,SMF,11,202
OO,LAX,SMF,12,146
OO,LAX,SMF,13,204
OO,LAX,SMF,14,261
OO,LAX,SMF,15,364
OO,LAX,SMF,16,78
OO,LAX,SMF,17,287
OO,LAX,SMF,18,65
OO,LAX,SMF,19,153
OO,LAX,SMF,20,421
OO,LAX,SMF,21,304
OO,LAX,SMF,22,98
OO,LAX,STS,8,219
OO,LAX,STS,9,10
OO,LAX,STS,10,68
OO,LAX,STS,11,38
OO,LAX,STS,13,93
OO,LAX,STS,14,55
OO,LAX,STS,15,30
OO,LAX,STS,19,19
OO,LAX,STS,20,25
OO,LAX,STS,21,43
OO,LAX,SUN,8,22
OO,LAX,SUN,9,72
OO,LAX,SUN,11,19
OO,LAX,SUN,12,89
OO,LAX,SUN,18,17
OO,LAX,SUN,19,18
OO,LAX,TUL,9,268
OO,LAX,TUL,10,79
OO,LAX,TUS,8,49
OO,LAX,TUS,9,484
OO,LAX,TUS,10,126
OO,LAX,TUS,14,350
OO,LAX,TUS,15,154
OO,LAX,TUS,16,124
OO,LAX,TUS,17,104
OO,LAX,TUS,18,40
OO,LAX,TUS,19,540
OO,LAX,TUS,20,111
OO,LAX,XNA,9,154
OO,LAX,XNA,10,209
OO,LBB,DEN,7,65
OO,LBB,DEN,8,30
OO,LBB,DEN,9,265
OO,LBB,DEN,16,16
OO,LBB,DEN,17,48
OO,LBB,DFW,7,25
OO,LBB,DFW,10,20
OO,LBB,DFW,12,14
OO,LBB,DFW,14,31
OO,LBB,DFW,16,53
OO,LBB,DFW,18,49
OO,LBB,DFW,20,90
OO,LBB,IAH,6,15
OO,LBB,IAH,9,22
OO,LBB,IAH,11,16
OO,LBB,IAH,17,32
OO,LBB,PHX,6,171
OO,LBB,PHX,9,188
OO,LBF,DEN,6,88
OO,LBF,DEN,10,197
OO,LBF,DEN,11,72
OO,LBF,DEN,19,255
OO,LBL,DDC,16,74
OO,LBL,DDC,17,125
OO,LBL,DEN,10,53
OO,LBL,DEN,11,66
OO,LBL,DEN,12,141
OO,LBL,DEN,19,86
OO,LCH,DFW,5,339
OO,LCH,DFW,6,19
OO,LCH,DFW,12,344
OO,LCH,DFW,18,285
OO,LEX,ATL,17,13
OO,LEX,ATL,19,25
OO,LEX,DEN,8,66
OO,LEX,DEN,9,156
OO,LEX,DEN,16,142
OO,LEX,DTW,6,200
OO,LEX,DTW,7,143
OO,LEX,DTW,11,70
OO,LEX,DTW,17,46
OO,LEX,DTW,18,96
OO,LEX,ORD,7,220
OO,LEX,ORD,12,108
OO,LEX,ORD,13,100
OO,LEX,ORD,14,234
OO,LEX,ORD,17,107
OO,LEX,ORD,18,137
OO,LFT,ATL,6,128
OO,LFT,ATL,10,30
OO,LFT,ATL,11,21
OO,LFT,ATL,14,22
OO,LFT,ATL,16,22
OO,LFT,ATL,17,44
OO,LFT,DFW,5,133
OO,LFT,DFW,10,89
OO,LFT,DFW,13,48
OO,LFT,DFW,19,154
OO,LFT,DFW,20,23
OO,LFT,IAH,5,11
OO,LFT,IAH,7,59
OO,LFT,IAH,12,45
OO,LFT,IAH,16,97
OO,LGA,BNA,10,84
OO,LGA,BNA,11,17
OO,LGA,BNA,14,29
OO,LGA,BNA,15,14
OO,LGA,BNA,16,14
OO,LGA,BNA,17,22
OO,LGA,BNA,18,23
OO,LGA,BNA,19,93
OO,LGA,BNA,20,175
OO,LGA,BTV,10,14
OO,LGA,BTV,11,11
OO,LGA,BTV,15,24
OO,LGA,BTV,21,54
OO,LGA,BUF,16,25
OO,LGA,BUF,21,24
OO,LGA,CLE,9,26
OO,LGA,CLE,13,27
OO,LGA,CLE,18,52
OO,LGA,CLE,19,52
OO,LGA,CLE,20,28
OO,LGA,IAH,12,77
OO,LGA,IAH,15,235
OO,LGA,IAH,17,183
OO,LGA,IAH,20,27
OO,LGA,IND,11,24
OO,LGA,MCI,10,79
OO,LGA,MCI,18,23
OO,LGA,MEM,9,41
OO,LGA,MKE,8,27
OO,LGA,MKE,10,208
OO,LGA,MKE,11,29
OO,LGA,MKE,13,24
OO,LGA,MKE,14,22
OO,LGA,MKE,17,34
OO,LGA,MKE,18,217
OO,LGA,MKE,19,20
OO,LGA,MSN,9,78
OO,LGA,OKC,12,28
OO,LGA,OKC,13,13
OO,LGA,OKC,14,10
OO,LGA,OKC,16,56
OO,LGA,OKC,17,71
OO,LGA,OKC,18,160
OO,LGA,OMA,8,203
OO,LGA,OMA,9,18
OO,LGA,OMA,11,37
OO,LGA,OMA,12,87
OO,LGA,OMA,13,52
OO,LGA,OMA,14,30
OO,LGA,OMA,17,42
OO,LGA,OMA,18,106
OO,LGA,ORD,11,27
OO,LGA,ORD,12,54
OO,LGA,ORD,18,53
OO,LGA,ORD,19,22
OO,LGA,ORD,20,57
OO,LGA,ORF,11,60
OO,LGA,PIT,12,21
OO,LGA,RDU,11,33
OO,LGA,RDU,12,11
OO,LGA,RDU,13,34
OO,LGA,RDU,21,24
OO,LGA,SDF,12,125
OO,LGA,STL,10,45
OO,LGA,SYR,15,34
OO,LGA,SYR,16,105
OO,LGA,SYR,18,16
OO,LGA,SYR,21,81
OO,LGA,SYR,22,23
OO,LGB,SLC,7,266
OO,LGB,SLC,13,28
OO,LGB,SLC,16,54
OO,LGB,SLC,17,292
OO,LIT,DEN,8,322
OO,LIT,DEN,9,16
OO,LIT,DEN,13,280
OO,LIT,DEN,16,205
OO,LIT,DFW,9,59
OO,LIT,DFW,12,33
OO,LIT,IAH,7,48
OO,LIT,IAH,9,110
OO,LIT,IAH,15,31
OO,LIT,IAH,17,203
OO,LIT,ORD,7,270
OO,LIT,ORD,11,212
OO,LIT,ORD,15,80
OO,LNK,DEN,6,219
OO,LNK,DEN,9,222
OO,LNK,DEN,12,35
OO,LNK,DEN,13,185
OO,LNK,DEN,17,218
OO,LNK,ORD,7,120
OO,LNK,ORD,8,137
OO,LNK,ORD,11,330
OO,LNK,ORD,15,278
OO,LNK,ORD,18,58
OO,LRD,DFW,7,31
OO,LRD,DFW,10,28
OO,LWS,DEN,5,273
OO,LWS,DEN,13,87
OO,LWS,SEA,7,364
OO,LWS,SLC,12,268
OO,LWS,SLC,13,97
OO,MAF,AUS,5,253
OO,MAF,AUS,12,206
OO,MAF,AUS,13,47
OO,MAF,AUS,17,121
OO,MAF,DEN,7,66
OO,MAF,DEN,8,35
OO,MAF,DEN,9,257
OO,MAF,DEN,13,281
OO,MAF,DEN,14,31
OO,MAF,DEN,17,342
OO,MAF,DFW,5,149
OO,MAF,DFW,6,14
OO,MAF,DFW,7,12
OO,MAF,DFW,9,40
OO,MAF,DFW,14,66
OO,MAF,DFW,16,213
OO,MAF,DFW,18,25
OO,MAF,IAH,5,34
OO,MAF,IAH,7,159
OO,MAF,IAH,9,102
OO,MAF,IAH,12,29
OO,MAF,IAH,14,61
OO,MAF,IAH,15,128
OO,MAF,IAH,16,43
OO,MAF,IAH,19,37
OO,MAF,PHX,6,204
OO,MAF,PHX,9,157
OO,MBS,DTW,6,304
OO,MBS,DTW,7,31
OO,MBS,DTW,11,187
OO,MBS,DTW,12,13
OO,MBS,DTW,13,123
OO,MBS,DTW,14,119
OO,MBS,DTW,17,178
OO,MBS,DTW,18,95
OO,MBS,ORD,7,351
OO,MBS,ORD,11,213
OO,MBS,ORD,12,82
OO,MBS,ORD,14,52
OO,MBS,ORD,16,269
OO,MBS,ORD,17,11
OO,MBS,ORD,18,47
OO,MCI,AUS,18,19
OO,MCI,DEN,11,55
OO,MCI,DTW,14,50
OO,MCI,IAH,15,52
OO,MCI,IAH,18,14
OO,MCI,LGA,6,25
OO,MCI,LGA,13,77
OO,MCI,MSP,10,10
OO,MCI,MSP,13,41
OO,MCI,MSP,15,19
OO,MCI,MSP,16,14
OO,MCI,MSP,17,49
OO,MCI,ORD,6,67
OO,MCI,ORD,7,12
OO,MCI,ORD,10,55
OO,MCI,ORD,11,64
OO,MCI,ORD,14,30
OO,MCI,ORD,15,10
OO,MCI,ORD,18,82
OO,MCI,PHX,14,40
OO,MCI,PHX,15,14
OO,MCI,PHX,18,13
OO,MCI,SFO,5,53
OO,MCI,SFO,6,56
OO,MCI,SFO,7,79
OO,MCI,SFO,15,64
OO,MCW,FOD,9,82
OO,MCW,FOD,10,149
OO,MCW,ORD,12,79
OO,MCW,ORD,13,29
OO,MCW,ORD,18,120
OO,MCW,ORD,19,141
OO,MDT,DTW,6,216
OO,MDT,DTW,12,11
OO,MDT,DTW,15,108
OO,MDT,DTW,16,34
OO,MDT,DTW,17,20
OO,MDT,DTW,18,93
OO,MDT,ORD,7,32
OO,MDT,ORD,10,112
OO,MDT,ORD,12,44
OO,MDT,ORD,13,34
OO,MDT,ORD,16,31
OO,MDT,ORD,17,175
OO,MDW,DTW,9,363
OO,MDW,DTW,13,274
OO,MDW,DTW,17,325
OO,MDW,DTW,18,34
OO,MDW,MSP,6,94
OO,MDW,MSP,9,200
OO,MDW,MSP,11,130
OO,MDW,MSP,12,34
OO,MDW,MSP,14,167
OO,MDW,MSP,16,29
OO,MDW,MSP,17,54
OO,MDW,MSP,18,49
OO,MDW,MSP,19,215
OO,MEI,IAH,8,272
OO,MEI,IAH,9,82
OO,MEI,IAH,13,23
OO,MEI,IAH,14,65
OO,MEI,IAH,17,29
OO,MEI,IAH,18,136
OO,MEM,DTW,6,63
OO,MEM,DTW,12,55
OO,MEM,DTW,17,45
OO,MEM,IAH,15,21
OO,MEM,IAH,18,74
OO,MEM,LGA,12,42
OO,MEM,MSP,12,116
OO,MEM,MSP,18,14
OO,MEM,ORD,11,121
OO,MEM,ORD,16,129
OO,MEM,ORD,17,11
OO,MEM,ORD,18,28
OO,MFE,AUS,5,253
OO,MFE,AUS,12,202
OO,MFE,AUS,13,49
OO,MFE,AUS,16,10
OO,MFE,AUS,17,179
OO,MFE,DFW,15,29
OO,MFE,DFW,20,47
OO,MFE,IAH,5,134
OO,MFE,IAH,9,20
OO,MFE,IAH,14,16
OO,MFE,IAH,17,50
OO,MFE,IAH,19,30
OO,MFR,PHX,5,360
OO,MFR,PHX,14,228
OO,MFR,PHX,15,110
OO,MFR,SEA,5,299
OO,MFR,SEA,6,41
OO,MFR,SEA,7,18
OO,MFR,SEA,11,126
OO,MFR,SEA,12,213
OO,MFR,SEA,15,25
OO,MFR,SEA,17,265
OO,MFR,SFO,6,256
OO,MFR,SFO,18,123
OO,MFR,SFO,19,20
OO,MFR,SLC,5,208
OO,MFR,SLC,6,153
OO,MFR,SLC,12,12
OO,MFR,SLC,13,353
OO,MGM,ATL,6,170
OO,MGM,ATL,9,133
OO,MGM,ATL,13,26
OO,MGM,ATL,15,12
OO,MGM,ATL,16,10
OO,MGM,ATL,17,93
OO,MGM,ATL,18,21
OO,MGM,DFW,6,12
OO,MGM,DFW,11,33
OO,MGM,DFW,12,53
OO,MGM,DFW,17,50
OO,MGW,IAD,6,18
OO,MGW,ORD,11,19
OO,MKE,DEN,8,74
OO,MKE,DEN,10,293
OO,MKE,DEN,17,159
OO,MKE,DTW,6,61
OO,MKE,DTW,7,300
OO,MKE,DTW,9,70
OO,MKE,DTW,13,108
OO,MKE,DTW,16,79
OO,MKE,DTW,17,89
OO,MKE,DTW,18,35
OO,MKE,IAH,8,202
OO,MKE,IAH,15,63
OO,MKE,JFK,7,187
OO,MKE,JFK,12,29
OO,MKE,JFK,13,160
OO,MKE,LGA,6,221
OO,MKE,LGA,7,38
OO,MKE,LGA,8,42
OO,MKE,LGA,10,27
OO,MKE,LGA,13,14
OO,MKE,LGA,14,216
OO,MKE,LGA,15,20
OO,MKE,MSP,6,73
OO,MKE,MSP,14,21
OO,MKE,MSP,15,51
OO,MKE,MSP,17,40
OO,MKE,ORD,5,278
OO,MKE,ORD,6,340
OO,MKE,ORD,7,191
OO,MKE,ORD,8,371
OO,MKE,ORD,10,151
OO,MKE,ORD,11,151
OO,MKE,ORD,12,259
OO,MKE,ORD,13,18
OO,MKE,ORD,14,66
OO,MKE,ORD,15,140
OO,MKE,ORD,16,82
OO,MKE,ORD,17,328
OO,MKE,SLC,7,13
OO,MLI,DEN,8,217
OO,MLI,DEN,9,137
OO,MLI,DFW,11,29
OO,MLI,ORD,6,305
OO,MLI,ORD,8,12
OO,MLI,ORD,10,187
OO,MLI,ORD,11,171
OO,MLI,ORD,15,285
OO,MLI,ORD,17,178
OO,MLI,ORD,18,15
OO,MLU,DFW,5,61
OO,MLU,DFW,10,52
OO,MLU,DFW,15,33
OO,MLU,DFW,18,63
OO,MOB,ATL,10,62
OO,MOB,ATL,13,43
OO,MOB,ATL,14,10
OO,MOB,ATL,18,28
OO,MOB,IAH,7,13
OO,MOB,IAH,11,14
OO,MOB,IAH,16,12
OO,MOT,DEN,7,354
OO,MOT,DEN,15,355
OO,MOT,DEN,17,28
OO,MOT,MSP,5,147
OO,MOT,MSP,6,209
OO,MOT,MSP,7,152
OO,MOT,MSP,8,26
OO,MOT,MSP,11,16
OO,MOT,MSP,12,170
OO,MOT,MSP,13,163
OO,MOT,MSP,16,48
OO,MOT,MSP,17,277
OO,MQT,DTW,14,98
OO,MQT,DTW,16,12
OO,MQT,DTW,18,129
OO,MRY,DEN,5,264
OO,MRY,DEN,12,284
OO,MRY,DEN,13,75
OO,MRY,LAX,7,63
OO,MRY,LAX,8,32
OO,MRY,LAX,10,140
OO,MRY,LAX,13,73
OO,MRY,LAX,14,133
OO,MRY,LAX,18,31
OO,MRY,LAX,19,14
OO,MRY,LAX,20,293
OO,MRY,PHX,6,148
OO,MRY,PHX,9,177
OO,MRY,PHX,12,57
OO,MRY,PHX,13,30
OO,MRY,PHX,16,306
OO,MRY,SAN,6,246
OO,MRY,SAN,12,32
OO,MRY,SAN,14,104
OO,MRY,SAN,15,143
OO,MRY,SAN,16,33
OO,MRY,SAN,17,20
OO,MRY,SEA,13,23
OO,MRY,SEA,14,92
OO,MRY,SEA,16,16
OO,MRY,SFO,6,125
OO,MRY,SFO,7,100
OO,MRY,SFO,8,81
OO,MRY,SFO,14,247
OO,MRY,SFO,17,14
OO,MSN,DEN,17,24
OO,MSN,DEN,18,77
OO,MSN,DTW,9,188
OO,MSN,DTW,12,117
OO,MSN,DTW,13,109
OO,MSN,DTW,17,104
OO,MSN,DTW,18,66
OO,MSN,LGA,12,74
OO,MSN,MSP,6,28
OO,MSN,MSP,9,41
OO,MSN,MSP,10,45
OO,MSN,MSP,11,111
OO,MSN,MSP,12,81
OO,MSN,MSP,14,89
OO,MSN,MSP,15,79
OO,MSN,MSP,16,46
OO,MSN,MSP,17,137
OO,MSN,MSP,18,25
OO,MSN,ORD,8,19
OO,MSN,ORD,10,201
OO,MSN,ORD,11,63
OO,MSN,ORD,12,90
OO,MSN,ORD,13,59
OO,MSN,ORD,15,80
OO,MSN,ORD,16,61
OO,MSN,ORD,17,141
OO,MSO,DEN,16,16
OO,MSO,DEN,17,65
OO,MSO,LAX,11,12
OO,MSO,LAX,14,49
OO,MSO,LAX,16,30
OO,MSO,ORD,12,38
OO,MSO,PDX,17,17
OO,MSO,SAN,17,10
OO,MSO,SFO,16,83
OO,MSO,SLC,5,110
OO,MSO,SLC,11,178
OO,MSO,SLC,12,147
OO,MSO,SLC,13,35
OO,MSO,SLC,18,324
OO,MSP,ABR,12,182
OO,MSP,ABR,14,46
OO,MSP,ABR,15,129
OO,MSP,ABR,18,23
OO,MSP,ABR,19,121
OO,MSP,ABR,20,23
OO,MSP,ABR,21,190
OO,MSP,ATW,10,113
OO,MSP,ATW,11,18
OO,MSP,ATW,13,35
OO,MSP,ATW,14,265
OO,MSP,ATW,19,231
OO,MSP,ATW,20,71
OO,MSP,ATW,21,11
OO,MSP,BIS,8,63
OO,MSP,BIS,9,118
OO,MSP,BIS,10,184
OO,MSP,BIS,11,87
OO,MSP,BIS,12,10
OO,MSP,BIS,13,73
OO,MSP,BIS,15,229
OO,MSP,BIS,16,33
OO,MSP,BIS,17,23
OO,MSP,BIS,18,77
OO,MSP,BIS,22,18
OO,MSP,BJI,12,200
OO,MSP,BJI,13,155
OO,MSP,BJI,18,84
OO,MSP,BJI,21,273
OO,MSP,BOI,21,19
OO,MSP,BRD,8,121
OO,MSP,BRD,9,163
OO,MSP,BRD,12,105
OO,MSP,BRD,14,31
OO,MSP,BRD,16,223
OO,MSP,BTV,7,28
OO,MSP,CID,10,49
OO,MSP,CID,13,57
OO,MSP,CID,14,237
OO,MSP,CID,20,13
OO,MSP,CID,21,283
OO,MSP,CIU,8,195
OO,MSP,CIU,10,136
OO,MSP,CIU,12,27
OO,MSP,CLE,8,85
OO,MSP,CLE,9,15
OO,MSP,CLE,10,17
OO,MSP,CLE,12,148
OO,MSP,CLE,13,14
OO,MSP,CLE,20,28
OO,MSP,CMH,7,155
OO,MSP,CMH,8,27
OO,MSP,CMH,10,18
OO,MSP,CMH,12,57
OO,MSP,CMH,15,32
OO,MSP,CMH,20,37
OO,MSP,DEN,11,23
OO,MSP,DLH,8,65
OO,MSP,DLH,9,207
OO,MSP,DLH,13,180
OO,MSP,DLH,15,20
OO,MSP,DLH,16,170
OO,MSP,DLH,21,158
OO,MSP,DLH,22,78
OO,MSP,ESC,8,294
OO,MSP,ESC,9,38
OO,MSP,ESC,12,24
OO,MSP,FAR,8,167
OO,MSP,FAR,9,112
OO,MSP,FAR,10,43
OO,MSP,FAR,11,194
OO,MSP,FAR,12,29
OO,MSP,FAR,13,22
OO,MSP,FAR,15,200
OO,MSP,FSD,8,66
OO,MSP,FSD,9,169
OO,MSP,FSD,10,28
OO,MSP,FSD,11,115
OO,MSP,FSD,13,12
OO,MSP,FSD,14,154
OO,MSP,FSD,15,134
OO,MSP,FSD,17,36
OO,MSP,FSD,18,100
OO,MSP,FSD,21,58
OO,MSP,FWA,18,193
OO,MSP,FWA,19,101
OO,MSP,GFK,10,345
OO,MSP,GFK,13,30
OO,MSP,GFK,15,281
OO,MSP,GFK,21,197
OO,MSP,GFK,22,146
OO,MSP,GRB,10,262
OO,MSP,GRB,14,335
OO,MSP,GRB,19,41
OO,MSP,GRB,20,289
OO,MSP,GRR,8,50
OO,MSP,GRR,9,64
OO,MSP,GRR,12,170
OO,MSP,GRR,13,22
OO,MSP,GRR,15,75
OO,MSP,GTF,15,14
OO,MSP,GTF,18,65
OO,MSP,GTF,21,283
OO,MSP,HIB,8,79
OO,MSP,HIB,9,244
OO,MSP,HIB,12,23
OO,MSP,HIB,15,24
OO,MSP,HIB,16,183
OO,MSP,HIB,17,67
OO,MSP,IAD,7,150
OO,MSP,IAD,10,136
OO,MSP,IAD,12,200
OO,MSP,IAD,13,13
OO,MSP,IAD,19,92
OO,MSP,IAD,20,268
OO,MSP,IAH,13,29
OO,MSP,IAH,14,62
OO,MSP,ICT,18,277
OO,MSP,ICT,20,57
OO,MSP,IMT,8,30
OO,MSP,IMT,10,50
OO,MSP,IMT,12,220
OO,MSP,IMT,21,46
OO,MSP,IND,7,49
OO,MSP,IND,10,13
OO,MSP,IND,13,20
OO,MSP,IND,15,29
OO,MSP,INL,8,204
OO,MSP,INL,9,82
OO,MSP,INL,10,22
OO,MSP,INL,12,16
OO,MSP,INL,13,91
OO,MSP,INL,15,130
OO,MSP,INL,16,91
OO,MSP,JFK,7,45
OO,MSP,MCI,8,10
OO,MSP,MCI,10,41
OO,MSP,MCI,12,14
OO,MSP,MCI,13,19
OO,MSP,MCI,15,49
OO,MSP,MDW,7,199
OO,MSP,MDW,9,161
OO,MSP,MDW,11,74
OO,MSP,MDW,12,93
OO,MSP,MDW,15,131
OO,MSP,MDW,16,130
OO,MSP,MDW,17,85
OO,MSP,MDW,20,94
OO,MSP,MEM,9,117
OO,MSP,MEM,15,14
OO,MSP,MKE,12,25
OO,MSP,MKE,13,50
OO,MSP,MKE,15,40
OO,MSP,MKE,20,61
OO,MSP,MKE,21,13
OO,MSP,MOT,9,16
OO,MSP,MOT,10,345
OO,MSP,MOT,13,35
OO,MSP,MOT,14,154
OO,MSP,MOT,15,172
OO,MSP,MOT,18,125
OO,MSP,MOT,19,22
OO,MSP,MOT,21,199
OO,MSP,MOT,22,150
OO,MSP,MSN,7,17
OO,MSP,MSN,8,33
OO,MSP,MSN,9,80
OO,MSP,MSN,10,148
OO,MSP,MSN,12,82
OO,MSP,MSN,13,101
OO,MSP,MSN,14,33
OO,MSP,MSN,15,66
OO,MSP,MSN,16,96
OO,MSP,MSN,19,27
OO,MSP,OKC,15,15
OO,MSP,OKC,18,311
OO,MSP,OKC,19,34
OO,MSP,OMA,8,63
OO,MSP,OMA,9,89
OO,MSP,OMA,10,75
OO,MSP,OMA,11,237
OO,MSP,OMA,12,24
OO,MSP,OMA,13,32
OO,MSP,OMA,15,285
OO,MSP,OMA,21,206
OO,MSP,ORD,7,17
